input position,input joint,output joint
"(1.39, -0.75)","(0.14, -1.18)","(0.17, -1.16)"
"(1.39, -0.75)","(0.21, -1.11)","(0.17, -1.16)"
"(1.39, -0.75)","(0.15, -1.18)","(0.17, -1.16)"
"(1.39, -0.75)","(0.16, -1.2)","(0.17, -1.16)"
"(1.39, -0.75)","(0.14, -1.14)","(0.17, -1.16)"
"(1.39, -0.75)","(0.2, -1.15)","(0.17, -1.16)"
"(1.39, -0.75)","(0.15, -1.16)","(0.17, -1.16)"
"(1.39, -0.75)","(0.21, -1.13)","(0.17, -1.16)"
"(1.39, -0.75)","(0.13, -1.2)","(0.17, -1.16)"
"(1.66, -0.57)","(0.15, -0.81)","(0.17, -0.83)"
"(1.66, -0.57)","(0.16, -0.8)","(0.17, -0.83)"
"(1.66, -0.57)","(0.14, -0.87)","(0.17, -0.83)"
"(1.66, -0.57)","(0.2, -0.79)","(0.17, -0.83)"
"(1.66, -0.57)","(0.14, -0.81)","(0.17, -0.83)"
"(1.66, -0.57)","(0.13, -0.84)","(0.17, -0.83)"
"(1.66, -0.57)","(0.2, -0.82)","(0.17, -0.83)"
"(1.66, -0.57)","(0.21, -0.84)","(0.17, -0.83)"
"(1.66, -0.57)","(0.14, -0.8)","(0.17, -0.83)"
"(1.66, -0.57)","(0.18, -0.86)","(0.17, -0.83)"
"(1.87, -0.31)","(0.19, -0.47)","(0.17, -0.5)"
"(1.87, -0.31)","(0.17, -0.51)","(0.17, -0.5)"
"(1.87, -0.31)","(0.14, -0.54)","(0.17, -0.5)"
"(1.87, -0.31)","(0.16, -0.46)","(0.17, -0.5)"
"(1.87, -0.31)","(0.19, -0.46)","(0.17, -0.5)"
"(1.87, -0.31)","(0.18, -0.47)","(0.17, -0.5)"
"(1.87, -0.31)","(0.12, -0.54)","(0.17, -0.5)"
"(1.87, -0.31)","(0.18, -0.45)","(0.17, -0.5)"
"(1.87, -0.31)","(0.2, -0.53)","(0.17, -0.5)"
"(1.87, -0.31)","(0.16, -0.47)","(0.17, -0.5)"
"(1.97, 0.0)","(0.12, -0.18)","(0.17, -0.17)"
"(1.97, 0.0)","(0.19, -0.17)","(0.17, -0.17)"
"(1.97, 0.0)","(0.12, -0.13)","(0.17, -0.17)"
"(1.97, 0.0)","(0.14, -0.12)","(0.17, -0.17)"
"(1.97, 0.0)","(0.15, -0.17)","(0.17, -0.17)"
"(1.97, 0.0)","(0.13, -0.18)","(0.17, -0.17)"
"(1.97, 0.0)","(0.17, -0.12)","(0.17, -0.17)"
"(1.97, 0.0)","(0.21, -0.21)","(0.17, -0.17)"
"(1.97, 0.0)","(0.21, -0.14)","(0.17, -0.17)"
"(1.97, 0.0)","(0.12, -0.12)","(0.17, -0.17)"
"(1.97, 0.33)","(0.14, 0.21)","(0.17, 0.17)"
"(1.97, 0.33)","(0.18, 0.12)","(0.17, 0.17)"
"(1.97, 0.33)","(0.16, 0.14)","(0.17, 0.17)"
"(1.97, 0.33)","(0.21, 0.2)","(0.17, 0.17)"
"(1.97, 0.33)","(0.18, 0.21)","(0.17, 0.17)"
"(1.97, 0.33)","(0.19, 0.16)","(0.17, 0.17)"
"(1.97, 0.33)","(0.13, 0.13)","(0.17, 0.17)"
"(1.97, 0.33)","(0.21, 0.2)","(0.17, 0.17)"
"(1.97, 0.33)","(0.14, 0.12)","(0.17, 0.17)"
"(1.97, 0.33)","(0.21, 0.16)","(0.17, 0.17)"
"(1.87, 0.64)","(0.21, 0.45)","(0.17, 0.5)"
"(1.87, 0.64)","(0.14, 0.47)","(0.17, 0.5)"
"(1.87, 0.64)","(0.14, 0.49)","(0.17, 0.5)"
"(1.87, 0.64)","(0.2, 0.51)","(0.17, 0.5)"
"(1.87, 0.64)","(0.19, 0.45)","(0.17, 0.5)"
"(1.87, 0.64)","(0.14, 0.47)","(0.17, 0.5)"
"(1.87, 0.64)","(0.2, 0.5)","(0.17, 0.5)"
"(1.87, 0.64)","(0.16, 0.54)","(0.17, 0.5)"
"(1.87, 0.64)","(0.15, 0.53)","(0.17, 0.5)"
"(1.87, 0.64)","(0.12, 0.51)","(0.17, 0.5)"
"(1.66, 0.9)","(0.15, 0.82)","(0.17, 0.83)"
"(1.66, 0.9)","(0.16, 0.83)","(0.17, 0.83)"
"(1.66, 0.9)","(0.2, 0.85)","(0.17, 0.83)"
"(1.66, 0.9)","(0.16, 0.87)","(0.17, 0.83)"
"(1.66, 0.9)","(0.18, 0.78)","(0.17, 0.83)"
"(1.66, 0.9)","(0.12, 0.83)","(0.17, 0.83)"
"(1.66, 0.9)","(0.21, 0.83)","(0.17, 0.83)"
"(1.66, 0.9)","(0.2, 0.81)","(0.17, 0.83)"
"(1.66, 0.9)","(0.12, 0.85)","(0.17, 0.83)"
"(1.66, 0.9)","(0.18, 0.79)","(0.17, 0.83)"
"(1.39, 1.08)","(0.19, 1.16)","(0.17, 1.16)"
"(1.39, 1.08)","(0.16, 1.17)","(0.17, 1.16)"
"(1.39, 1.08)","(0.14, 1.18)","(0.17, 1.16)"
"(1.39, 1.08)","(0.14, 1.12)","(0.17, 1.16)"
"(1.39, 1.08)","(0.17, 1.15)","(0.17, 1.16)"
"(1.39, 1.08)","(0.16, 1.13)","(0.17, 1.16)"
"(1.39, 1.08)","(0.18, 1.18)","(0.17, 1.16)"
"(1.39, 1.08)","(0.12, 1.17)","(0.17, 1.16)"
"(1.39, 1.08)","(0.2, 1.12)","(0.17, 1.16)"
"(1.39, 1.08)","(0.18, 1.13)","(0.17, 1.16)"
"(1.07, 1.16)","(0.15, 1.53)","(0.17, 1.49)"
"(1.07, 1.16)","(0.17, 1.51)","(0.17, 1.49)"
"(1.07, 1.16)","(0.19, 1.49)","(0.17, 1.49)"
"(1.07, 1.16)","(0.2, 1.44)","(0.17, 1.49)"
"(1.07, 1.16)","(0.17, 1.48)","(0.17, 1.49)"
"(1.07, 1.16)","(0.14, 1.45)","(0.17, 1.49)"
"(1.07, 1.16)","(0.21, 1.53)","(0.17, 1.49)"
"(1.07, 1.16)","(0.16, 1.46)","(0.17, 1.49)"
"(1.07, 1.16)","(0.17, 1.51)","(0.17, 1.49)"
"(1.07, 1.16)","(0.18, 1.49)","(0.17, 1.49)"
"(0.74, 1.13)","(0.13, 1.86)","(0.17, 1.82)"
"(0.74, 1.13)","(0.14, 1.86)","(0.17, 1.82)"
"(0.74, 1.13)","(0.15, 1.78)","(0.17, 1.82)"
"(0.74, 1.13)","(0.12, 1.84)","(0.17, 1.82)"
"(0.74, 1.13)","(0.21, 1.86)","(0.17, 1.82)"
"(0.74, 1.13)","(0.12, 1.77)","(0.17, 1.82)"
"(0.74, 1.13)","(0.21, 1.83)","(0.17, 1.82)"
"(0.74, 1.13)","(0.16, 1.86)","(0.17, 1.82)"
"(0.74, 1.13)","(0.12, 1.85)","(0.17, 1.82)"
"(0.74, 1.13)","(0.12, 1.79)","(0.17, 1.82)"
"(0.44, 1.0)","(0.14, 2.1)","(0.17, 2.15)"
"(0.44, 1.0)","(0.15, 2.12)","(0.17, 2.15)"
"(0.44, 1.0)","(0.12, 2.18)","(0.17, 2.15)"
"(0.44, 1.0)","(0.2, 2.11)","(0.17, 2.15)"
"(0.44, 1.0)","(0.13, 2.19)","(0.17, 2.15)"
"(0.44, 1.0)","(0.13, 2.14)","(0.17, 2.15)"
"(0.44, 1.0)","(0.13, 2.16)","(0.17, 2.15)"
"(0.44, 1.0)","(0.18, 2.13)","(0.17, 2.15)"
"(0.44, 1.0)","(0.13, 2.14)","(0.17, 2.15)"
"(0.44, 1.0)","(0.15, 2.17)","(0.17, 2.15)"
"(0.2, 0.78)","(0.19, 2.48)","(0.17, 2.48)"
"(0.2, 0.78)","(0.17, 2.43)","(0.17, 2.48)"
"(0.2, 0.78)","(0.16, 2.51)","(0.17, 2.48)"
"(0.2, 0.78)","(0.16, 2.49)","(0.17, 2.48)"
"(0.2, 0.78)","(0.12, 2.47)","(0.17, 2.48)"
"(0.2, 0.78)","(0.17, 2.52)","(0.17, 2.48)"
"(0.2, 0.78)","(0.13, 2.49)","(0.17, 2.48)"
"(0.2, 0.78)","(0.15, 2.52)","(0.17, 2.48)"
"(0.2, 0.78)","(0.2, 2.5)","(0.17, 2.48)"
"(0.2, 0.78)","(0.18, 2.48)","(0.17, 2.48)"
"(0.04, 0.49)","(0.17, 2.84)","(0.17, 2.81)"
"(0.04, 0.49)","(0.17, 2.84)","(0.17, 2.81)"
"(0.04, 0.49)","(0.21, 2.83)","(0.17, 2.81)"
"(0.04, 0.49)","(0.2, 2.8)","(0.17, 2.81)"
"(0.04, 0.49)","(0.16, 2.84)","(0.17, 2.81)"
"(0.04, 0.49)","(0.12, 2.83)","(0.17, 2.81)"
"(0.04, 0.49)","(0.2, 2.82)","(0.17, 2.81)"
"(0.04, 0.49)","(0.12, 2.85)","(0.17, 2.81)"
"(0.04, 0.49)","(0.16, 2.82)","(0.17, 2.81)"
"(0.04, 0.49)","(0.21, 2.79)","(0.17, 2.81)"
"(-0.01, 0.16)","(0.13, 3.17)","(0.17, 3.14)"
"(-0.01, 0.16)","(0.17, 3.12)","(0.17, 3.14)"
"(-0.01, 0.16)","(0.12, 3.12)","(0.17, 3.14)"
"(-0.01, 0.16)","(0.16, 3.16)","(0.17, 3.14)"
"(-0.01, 0.16)","(0.17, 3.12)","(0.17, 3.14)"
"(-0.01, 0.16)","(0.13, 3.16)","(0.17, 3.14)"
"(-0.01, 0.16)","(0.18, 3.1)","(0.17, 3.14)"
"(-0.01, 0.16)","(0.17, 3.16)","(0.17, 3.14)"
"(-0.01, 0.16)","(0.15, 3.11)","(0.17, 3.14)"
"(-0.01, 0.16)","(0.17, 3.15)","(0.17, 3.14)"
"(-0.12, 0.48)","(0.54, -3.16)","(0.5, -3.14)"
"(-0.12, 0.48)","(0.47, -3.12)","(0.5, -3.14)"
"(-0.12, 0.48)","(0.5, -3.19)","(0.5, -3.14)"
"(-0.12, 0.48)","(0.52, -3.17)","(0.5, -3.14)"
"(-0.12, 0.48)","(0.48, -3.11)","(0.5, -3.14)"
"(-0.12, 0.48)","(0.49, -3.18)","(0.5, -3.14)"
"(-0.12, 0.48)","(0.47, -3.19)","(0.5, -3.14)"
"(-0.12, 0.48)","(0.51, -3.11)","(0.5, -3.14)"
"(-0.12, 0.48)","(0.49, -3.19)","(0.5, -3.14)"
"(-0.12, 0.48)","(0.46, -3.18)","(0.5, -3.14)"
"(-0.07, 0.15)","(0.49, -2.81)","(0.5, -2.81)"
"(-0.07, 0.15)","(0.46, -2.77)","(0.5, -2.81)"
"(-0.07, 0.15)","(0.5, -2.84)","(0.5, -2.81)"
"(-0.07, 0.15)","(0.47, -2.83)","(0.5, -2.81)"
"(-0.07, 0.15)","(0.51, -2.79)","(0.5, -2.81)"
"(-0.07, 0.15)","(0.46, -2.86)","(0.5, -2.81)"
"(-0.07, 0.15)","(0.48, -2.8)","(0.5, -2.81)"
"(-0.07, 0.15)","(0.49, -2.81)","(0.5, -2.81)"
"(-0.07, 0.15)","(0.46, -2.83)","(0.5, -2.81)"
"(-0.07, 0.15)","(0.51, -2.8)","(0.5, -2.81)"
"(0.09, -0.14)","(0.49, -2.46)","(0.5, -2.48)"
"(0.09, -0.14)","(0.51, -2.45)","(0.5, -2.48)"
"(0.09, -0.14)","(0.46, -2.49)","(0.5, -2.48)"
"(0.09, -0.14)","(0.53, -2.49)","(0.5, -2.48)"
"(0.09, -0.14)","(0.53, -2.49)","(0.5, -2.48)"
"(0.09, -0.14)","(0.48, -2.45)","(0.5, -2.48)"
"(0.09, -0.14)","(0.54, -2.49)","(0.5, -2.48)"
"(0.09, -0.14)","(0.45, -2.49)","(0.5, -2.48)"
"(0.09, -0.14)","(0.5, -2.43)","(0.5, -2.48)"
"(0.09, -0.14)","(0.5, -2.46)","(0.5, -2.48)"
"(0.33, -0.36)","(0.49, -2.13)","(0.5, -2.15)"
"(0.33, -0.36)","(0.51, -2.18)","(0.5, -2.15)"
"(0.33, -0.36)","(0.54, -2.15)","(0.5, -2.15)"
"(0.33, -0.36)","(0.53, -2.18)","(0.5, -2.15)"
"(0.33, -0.36)","(0.49, -2.16)","(0.5, -2.15)"
"(0.33, -0.36)","(0.52, -2.15)","(0.5, -2.15)"
"(0.33, -0.36)","(0.52, -2.18)","(0.5, -2.15)"
"(0.33, -0.36)","(0.53, -2.16)","(0.5, -2.15)"
"(0.33, -0.36)","(0.53, -2.18)","(0.5, -2.15)"
"(0.33, -0.36)","(0.53, -2.19)","(0.5, -2.15)"
"(0.63, -0.49)","(0.45, -1.82)","(0.5, -1.82)"
"(0.63, -0.49)","(0.53, -1.8)","(0.5, -1.82)"
"(0.63, -0.49)","(0.5, -1.87)","(0.5, -1.82)"
"(0.63, -0.49)","(0.49, -1.81)","(0.5, -1.82)"
"(0.63, -0.49)","(0.45, -1.8)","(0.5, -1.82)"
"(0.63, -0.49)","(0.5, -1.8)","(0.5, -1.82)"
"(0.63, -0.49)","(0.48, -1.85)","(0.5, -1.82)"
"(0.63, -0.49)","(0.53, -1.83)","(0.5, -1.82)"
"(0.63, -0.49)","(0.49, -1.78)","(0.5, -1.82)"
"(0.63, -0.49)","(0.48, -1.79)","(0.5, -1.82)"
"(0.96, -0.52)","(0.46, -1.52)","(0.5, -1.49)"
"(0.96, -0.52)","(0.47, -1.48)","(0.5, -1.49)"
"(0.96, -0.52)","(0.47, -1.53)","(0.5, -1.49)"
"(0.96, -0.52)","(0.47, -1.49)","(0.5, -1.49)"
"(0.96, -0.52)","(0.54, -1.49)","(0.5, -1.49)"
"(0.96, -0.52)","(0.52, -1.53)","(0.5, -1.49)"
"(0.96, -0.52)","(0.49, -1.5)","(0.5, -1.49)"
"(0.96, -0.52)","(0.52, -1.45)","(0.5, -1.49)"
"(0.96, -0.52)","(0.54, -1.45)","(0.5, -1.49)"
"(0.96, -0.52)","(0.5, -1.44)","(0.5, -1.49)"
"(1.28, -0.44)","(0.52, -1.11)","(0.5, -1.16)"
"(1.28, -0.44)","(0.49, -1.18)","(0.5, -1.16)"
"(1.28, -0.44)","(0.54, -1.15)","(0.5, -1.16)"
"(1.28, -0.44)","(0.53, -1.16)","(0.5, -1.16)"
"(1.28, -0.44)","(0.51, -1.17)","(0.5, -1.16)"
"(1.28, -0.44)","(0.48, -1.19)","(0.5, -1.16)"
"(1.28, -0.44)","(0.46, -1.19)","(0.5, -1.16)"
"(1.28, -0.44)","(0.54, -1.16)","(0.5, -1.16)"
"(1.28, -0.44)","(0.51, -1.16)","(0.5, -1.16)"
"(1.28, -0.44)","(0.49, -1.18)","(0.5, -1.16)"
"(1.56, -0.26)","(0.47, -0.81)","(0.5, -0.83)"
"(1.56, -0.26)","(0.49, -0.84)","(0.5, -0.83)"
"(1.56, -0.26)","(0.5, -0.87)","(0.5, -0.83)"
"(1.56, -0.26)","(0.52, -0.78)","(0.5, -0.83)"
"(1.56, -0.26)","(0.48, -0.83)","(0.5, -0.83)"
"(1.56, -0.26)","(0.48, -0.85)","(0.5, -0.83)"
"(1.56, -0.26)","(0.53, -0.84)","(0.5, -0.83)"
"(1.56, -0.26)","(0.5, -0.78)","(0.5, -0.83)"
"(1.56, -0.26)","(0.52, -0.78)","(0.5, -0.83)"
"(1.56, -0.26)","(0.47, -0.78)","(0.5, -0.83)"
"(1.76, 0.0)","(0.45, -0.46)","(0.5, -0.5)"
"(1.76, 0.0)","(0.52, -0.53)","(0.5, -0.5)"
"(1.76, 0.0)","(0.47, -0.45)","(0.5, -0.5)"
"(1.76, 0.0)","(0.52, -0.5)","(0.5, -0.5)"
"(1.76, 0.0)","(0.48, -0.52)","(0.5, -0.5)"
"(1.76, 0.0)","(0.54, -0.54)","(0.5, -0.5)"
"(1.76, 0.0)","(0.53, -0.51)","(0.5, -0.5)"
"(1.76, 0.0)","(0.45, -0.49)","(0.5, -0.5)"
"(1.76, 0.0)","(0.48, -0.46)","(0.5, -0.5)"
"(1.76, 0.0)","(0.45, -0.5)","(0.5, -0.5)"
"(1.87, 0.31)","(0.5, -0.12)","(0.5, -0.17)"
"(1.87, 0.31)","(0.47, -0.14)","(0.5, -0.17)"
"(1.87, 0.31)","(0.53, -0.13)","(0.5, -0.17)"
"(1.87, 0.31)","(0.46, -0.15)","(0.5, -0.17)"
"(1.87, 0.31)","(0.48, -0.12)","(0.5, -0.17)"
"(1.87, 0.31)","(0.48, -0.18)","(0.5, -0.17)"
"(1.87, 0.31)","(0.54, -0.19)","(0.5, -0.17)"
"(1.87, 0.31)","(0.53, -0.19)","(0.5, -0.17)"
"(1.87, 0.31)","(0.46, -0.13)","(0.5, -0.17)"
"(1.87, 0.31)","(0.53, -0.18)","(0.5, -0.17)"
"(1.87, 0.64)","(0.46, 0.14)","(0.5, 0.17)"
"(1.87, 0.64)","(0.53, 0.15)","(0.5, 0.17)"
"(1.87, 0.64)","(0.54, 0.17)","(0.5, 0.17)"
"(1.87, 0.64)","(0.47, 0.2)","(0.5, 0.17)"
"(1.87, 0.64)","(0.46, 0.21)","(0.5, 0.17)"
"(1.87, 0.64)","(0.52, 0.15)","(0.5, 0.17)"
"(1.87, 0.64)","(0.52, 0.17)","(0.5, 0.17)"
"(1.87, 0.64)","(0.54, 0.19)","(0.5, 0.17)"
"(1.87, 0.64)","(0.45, 0.15)","(0.5, 0.17)"
"(1.87, 0.64)","(0.53, 0.14)","(0.5, 0.17)"
"(1.76, 0.95)","(0.49, 0.46)","(0.5, 0.5)"
"(1.76, 0.95)","(0.5, 0.53)","(0.5, 0.5)"
"(1.76, 0.95)","(0.47, 0.46)","(0.5, 0.5)"
"(1.76, 0.95)","(0.45, 0.48)","(0.5, 0.5)"
"(1.76, 0.95)","(0.49, 0.54)","(0.5, 0.5)"
"(1.76, 0.95)","(0.48, 0.54)","(0.5, 0.5)"
"(1.76, 0.95)","(0.48, 0.54)","(0.5, 0.5)"
"(1.76, 0.95)","(0.46, 0.53)","(0.5, 0.5)"
"(1.76, 0.95)","(0.5, 0.46)","(0.5, 0.5)"
"(1.76, 0.95)","(0.5, 0.53)","(0.5, 0.5)"
"(1.56, 1.21)","(0.45, 0.85)","(0.5, 0.83)"
"(1.56, 1.21)","(0.45, 0.81)","(0.5, 0.83)"
"(1.56, 1.21)","(0.54, 0.81)","(0.5, 0.83)"
"(1.56, 1.21)","(0.52, 0.86)","(0.5, 0.83)"
"(1.56, 1.21)","(0.46, 0.78)","(0.5, 0.83)"
"(1.56, 1.21)","(0.52, 0.86)","(0.5, 0.83)"
"(1.56, 1.21)","(0.47, 0.83)","(0.5, 0.83)"
"(1.56, 1.21)","(0.48, 0.83)","(0.5, 0.83)"
"(1.56, 1.21)","(0.48, 0.84)","(0.5, 0.83)"
"(1.56, 1.21)","(0.47, 0.85)","(0.5, 0.83)"
"(1.28, 1.39)","(0.45, 1.16)","(0.5, 1.16)"
"(1.28, 1.39)","(0.53, 1.16)","(0.5, 1.16)"
"(1.28, 1.39)","(0.49, 1.12)","(0.5, 1.16)"
"(1.28, 1.39)","(0.52, 1.2)","(0.5, 1.16)"
"(1.28, 1.39)","(0.54, 1.13)","(0.5, 1.16)"
"(1.28, 1.39)","(0.45, 1.16)","(0.5, 1.16)"
"(1.28, 1.39)","(0.46, 1.17)","(0.5, 1.16)"
"(1.28, 1.39)","(0.46, 1.13)","(0.5, 1.16)"
"(1.28, 1.39)","(0.53, 1.19)","(0.5, 1.16)"
"(1.28, 1.39)","(0.54, 1.2)","(0.5, 1.16)"
"(0.96, 1.47)","(0.47, 1.47)","(0.5, 1.49)"
"(0.96, 1.47)","(0.54, 1.53)","(0.5, 1.49)"
"(0.96, 1.47)","(0.47, 1.46)","(0.5, 1.49)"
"(0.96, 1.47)","(0.45, 1.47)","(0.5, 1.49)"
"(0.96, 1.47)","(0.52, 1.46)","(0.5, 1.49)"
"(0.96, 1.47)","(0.47, 1.46)","(0.5, 1.49)"
"(0.96, 1.47)","(0.5, 1.48)","(0.5, 1.49)"
"(0.96, 1.47)","(0.48, 1.49)","(0.5, 1.49)"
"(0.96, 1.47)","(0.49, 1.46)","(0.5, 1.49)"
"(0.96, 1.47)","(0.52, 1.51)","(0.5, 1.49)"
"(0.63, 1.45)","(0.46, 1.81)","(0.5, 1.82)"
"(0.63, 1.45)","(0.49, 1.79)","(0.5, 1.82)"
"(0.63, 1.45)","(0.53, 1.86)","(0.5, 1.82)"
"(0.63, 1.45)","(0.46, 1.84)","(0.5, 1.82)"
"(0.63, 1.45)","(0.45, 1.77)","(0.5, 1.82)"
"(0.63, 1.45)","(0.51, 1.87)","(0.5, 1.82)"
"(0.63, 1.45)","(0.46, 1.81)","(0.5, 1.82)"
"(0.63, 1.45)","(0.54, 1.86)","(0.5, 1.82)"
"(0.63, 1.45)","(0.51, 1.78)","(0.5, 1.82)"
"(0.63, 1.45)","(0.53, 1.86)","(0.5, 1.82)"
"(0.33, 1.31)","(0.53, 2.1)","(0.5, 2.15)"
"(0.33, 1.31)","(0.51, 2.15)","(0.5, 2.15)"
"(0.33, 1.31)","(0.49, 2.15)","(0.5, 2.15)"
"(0.33, 1.31)","(0.54, 2.11)","(0.5, 2.15)"
"(0.33, 1.31)","(0.49, 2.19)","(0.5, 2.15)"
"(0.33, 1.31)","(0.49, 2.16)","(0.5, 2.15)"
"(0.33, 1.31)","(0.49, 2.15)","(0.5, 2.15)"
"(0.33, 1.31)","(0.51, 2.18)","(0.5, 2.15)"
"(0.33, 1.31)","(0.48, 2.13)","(0.5, 2.15)"
"(0.33, 1.31)","(0.45, 2.16)","(0.5, 2.15)"
"(0.09, 1.09)","(0.46, 2.44)","(0.5, 2.48)"
"(0.09, 1.09)","(0.53, 2.48)","(0.5, 2.48)"
"(0.09, 1.09)","(0.47, 2.47)","(0.5, 2.48)"
"(0.09, 1.09)","(0.46, 2.47)","(0.5, 2.48)"
"(0.09, 1.09)","(0.53, 2.45)","(0.5, 2.48)"
"(0.09, 1.09)","(0.53, 2.51)","(0.5, 2.48)"
"(0.09, 1.09)","(0.48, 2.45)","(0.5, 2.48)"
"(0.09, 1.09)","(0.48, 2.51)","(0.5, 2.48)"
"(0.09, 1.09)","(0.46, 2.46)","(0.5, 2.48)"
"(0.09, 1.09)","(0.48, 2.52)","(0.5, 2.48)"
"(-0.07, 0.8)","(0.47, 2.83)","(0.5, 2.81)"
"(-0.07, 0.8)","(0.52, 2.85)","(0.5, 2.81)"
"(-0.07, 0.8)","(0.48, 2.76)","(0.5, 2.81)"
"(-0.07, 0.8)","(0.46, 2.77)","(0.5, 2.81)"
"(-0.07, 0.8)","(0.53, 2.82)","(0.5, 2.81)"
"(-0.07, 0.8)","(0.49, 2.83)","(0.5, 2.81)"
"(-0.07, 0.8)","(0.51, 2.85)","(0.5, 2.81)"
"(-0.07, 0.8)","(0.46, 2.78)","(0.5, 2.81)"
"(-0.07, 0.8)","(0.49, 2.8)","(0.5, 2.81)"
"(-0.07, 0.8)","(0.54, 2.85)","(0.5, 2.81)"
"(-0.12, 0.48)","(0.47, 3.1)","(0.5, 3.14)"
"(-0.12, 0.48)","(0.51, 3.16)","(0.5, 3.14)"
"(-0.12, 0.48)","(0.52, 3.1)","(0.5, 3.14)"
"(-0.12, 0.48)","(0.47, 3.1)","(0.5, 3.14)"
"(-0.12, 0.48)","(0.53, 3.1)","(0.5, 3.14)"
"(-0.12, 0.48)","(0.49, 3.12)","(0.5, 3.14)"
"(-0.12, 0.48)","(0.45, 3.11)","(0.5, 3.14)"
"(-0.12, 0.48)","(0.49, 3.17)","(0.5, 3.14)"
"(-0.12, 0.48)","(0.49, 3.15)","(0.5, 3.14)"
"(-0.12, 0.48)","(0.46, 3.16)","(0.5, 3.14)"
"(-0.32, 0.74)","(0.81, -3.15)","(0.83, -3.14)"
"(-0.32, 0.74)","(0.81, -3.15)","(0.83, -3.14)"
"(-0.32, 0.74)","(0.85, -3.18)","(0.83, -3.14)"
"(-0.32, 0.74)","(0.83, -3.17)","(0.83, -3.14)"
"(-0.32, 0.74)","(0.81, -3.19)","(0.83, -3.14)"
"(-0.32, 0.74)","(0.85, -3.13)","(0.83, -3.14)"
"(-0.32, 0.74)","(0.8, -3.11)","(0.83, -3.14)"
"(-0.32, 0.74)","(0.87, -3.16)","(0.83, -3.14)"
"(-0.32, 0.74)","(0.82, -3.19)","(0.83, -3.14)"
"(-0.32, 0.74)","(0.88, -3.11)","(0.83, -3.14)"
"(-0.27, 0.41)","(0.81, -2.84)","(0.83, -2.81)"
"(-0.27, 0.41)","(0.86, -2.81)","(0.83, -2.81)"
"(-0.27, 0.41)","(0.84, -2.79)","(0.83, -2.81)"
"(-0.27, 0.41)","(0.78, -2.78)","(0.83, -2.81)"
"(-0.27, 0.41)","(0.82, -2.81)","(0.83, -2.81)"
"(-0.27, 0.41)","(0.87, -2.83)","(0.83, -2.81)"
"(-0.27, 0.41)","(0.8, -2.79)","(0.83, -2.81)"
"(-0.27, 0.41)","(0.87, -2.77)","(0.83, -2.81)"
"(-0.27, 0.41)","(0.81, -2.78)","(0.83, -2.81)"
"(-0.27, 0.41)","(0.84, -2.82)","(0.83, -2.81)"
"(-0.11, 0.12)","(0.87, -2.44)","(0.83, -2.48)"
"(-0.11, 0.12)","(0.85, -2.44)","(0.83, -2.48)"
"(-0.11, 0.12)","(0.83, -2.48)","(0.83, -2.48)"
"(-0.11, 0.12)","(0.79, -2.5)","(0.83, -2.48)"
"(-0.11, 0.12)","(0.81, -2.5)","(0.83, -2.48)"
"(-0.11, 0.12)","(0.86, -2.45)","(0.83, -2.48)"
"(-0.11, 0.12)","(0.82, -2.51)","(0.83, -2.48)"
"(-0.11, 0.12)","(0.8, -2.5)","(0.83, -2.48)"
"(-0.11, 0.12)","(0.78, -2.43)","(0.83, -2.48)"
"(-0.11, 0.12)","(0.82, -2.48)","(0.83, -2.48)"
"(0.13, -0.1)","(0.82, -2.11)","(0.83, -2.15)"
"(0.13, -0.1)","(0.87, -2.19)","(0.83, -2.15)"
"(0.13, -0.1)","(0.87, -2.18)","(0.83, -2.15)"
"(0.13, -0.1)","(0.86, -2.11)","(0.83, -2.15)"
"(0.13, -0.1)","(0.85, -2.12)","(0.83, -2.15)"
"(0.13, -0.1)","(0.84, -2.11)","(0.83, -2.15)"
"(0.13, -0.1)","(0.88, -2.19)","(0.83, -2.15)"
"(0.13, -0.1)","(0.85, -2.11)","(0.83, -2.15)"
"(0.13, -0.1)","(0.81, -2.16)","(0.83, -2.15)"
"(0.13, -0.1)","(0.79, -2.15)","(0.83, -2.15)"
"(0.43, -0.23)","(0.79, -1.77)","(0.83, -1.82)"
"(0.43, -0.23)","(0.82, -1.8)","(0.83, -1.82)"
"(0.43, -0.23)","(0.83, -1.85)","(0.83, -1.82)"
"(0.43, -0.23)","(0.79, -1.87)","(0.83, -1.82)"
"(0.43, -0.23)","(0.87, -1.84)","(0.83, -1.82)"
"(0.43, -0.23)","(0.82, -1.81)","(0.83, -1.82)"
"(0.43, -0.23)","(0.78, -1.86)","(0.83, -1.82)"
"(0.43, -0.23)","(0.78, -1.85)","(0.83, -1.82)"
"(0.43, -0.23)","(0.85, -1.8)","(0.83, -1.82)"
"(0.43, -0.23)","(0.85, -1.78)","(0.83, -1.82)"
"(0.76, -0.26)","(0.86, -1.53)","(0.83, -1.49)"
"(0.76, -0.26)","(0.81, -1.49)","(0.83, -1.49)"
"(0.76, -0.26)","(0.85, -1.45)","(0.83, -1.49)"
"(0.76, -0.26)","(0.81, -1.53)","(0.83, -1.49)"
"(0.76, -0.26)","(0.79, -1.51)","(0.83, -1.49)"
"(0.76, -0.26)","(0.87, -1.51)","(0.83, -1.49)"
"(0.76, -0.26)","(0.86, -1.48)","(0.83, -1.49)"
"(0.76, -0.26)","(0.86, -1.45)","(0.83, -1.49)"
